age,prob_death,se,sex,year,province
50,3.2299999999999998E-3,5.9000000000000003E-4,M,2010,BC
51,3.47E-3,6.2E-4,M,2010,BC
52,3.7399999999999998E-3,6.4000000000000005E-4,M,2010,BC
53,4.0299999999999997E-3,6.7000000000000002E-4,M,2010,BC
54,4.3400000000000001E-3,6.9999999999999999E-4,M,2010,BC
55,4.6899999999999997E-3,7.3999999999999999E-4,M,2010,BC
56,5.0699999999999999E-3,7.7999999999999999E-4,M,2010,BC
57,5.4900000000000001E-3,8.1999999999999998E-4,M,2010,BC
58,5.9500000000000004E-3,8.7000000000000001E-4,M,2010,BC
59,6.45E-3,9.1E-4,M,2010,BC
60,7.0099999999999997E-3,9.5E-4,M,2010,BC
61,7.62E-3,1.01E-3,M,2010,BC
62,8.3000000000000001E-3,1.0499999999999999E-3,M,2010,BC
63,9.0500000000000008E-3,1.1000000000000001E-3,M,2010,BC
64,9.8799999999999999E-3,1.2700000000000001E-3,M,2010,BC
65,1.0800000000000001E-2,1.3699999999999999E-3,M,2010,BC
66,1.1820000000000001E-2,1.4400000000000001E-3,M,2010,BC
67,1.294E-2,1.5499999999999999E-3,M,2010,BC
68,1.4200000000000001E-2,1.6900000000000001E-3,M,2010,BC
69,1.559E-2,1.82E-3,M,2010,BC
70,1.7139999999999999E-2,1.97E-3,M,2010,BC
71,1.8870000000000001E-2,2.1199999999999999E-3,M,2010,BC
72,2.0799999999999999E-2,2.2799999999999999E-3,M,2010,BC
73,2.2950000000000002E-2,2.4599999999999999E-3,M,2010,BC
74,2.5360000000000001E-2,2.5999999999999999E-3,M,2010,BC
75,2.8049999999999999E-2,2.82E-3,M,2010,BC
76,3.1060000000000001E-2,3.0400000000000002E-3,M,2010,BC
77,3.4439999999999998E-2,3.2399999999999998E-3,M,2010,BC
78,3.8240000000000003E-2,3.46E-3,M,2010,BC
79,4.2500000000000003E-2,3.7299999999999998E-3,M,2010,BC
80,4.7289999999999999E-2,4.13E-3,M,2010,BC
81,5.2690000000000001E-2,4.5500000000000002E-3,M,2010,BC
82,5.8779999999999999E-2,5.0099999999999997E-3,M,2010,BC
83,6.565E-2,5.5799999999999999E-3,M,2010,BC
84,7.3410000000000003E-2,6.2599999999999999E-3,M,2010,BC
85,8.2180000000000003E-2,6.9699999999999996E-3,M,2010,BC
86,9.2119999999999994E-2,7.7000000000000002E-3,M,2010,BC
87,0.10338,8.8800000000000007E-3,M,2010,BC
88,0.11615,9.8300000000000002E-3,M,2010,BC
89,0.13067000000000001,1.124E-2,M,2010,BC
90,0.14717,1.295E-2,M,2010,BC
91,0.16539000000000001,1.6820000000000002E-2,M,2010,BC
92,0.18482000000000001,1.993E-2,M,2010,BC
93,0.20538000000000001,2.4129999999999999E-2,M,2010,BC
94,0.22694,2.811E-2,M,2010,BC
95,0.24489,3.2370000000000003E-2,M,2010,BC
96,0.26665,4.0039999999999999E-2,M,2010,BC
97,0.28900999999999999,4.938E-2,M,2010,BC
98,0.31179000000000001,6.4939999999999998E-2,M,2010,BC
99,0.33477000000000001,9.1539999999999996E-2,M,2010,BC
100,0.35774,9.1840000000000005E-2,M,2010,BC
101,0.38047999999999998,0.11995,M,2010,BC
102,0.40278000000000003,0.18917999999999999,M,2010,BC
103,0.42443999999999998,0.24077000000000001,M,2010,BC
104,0.44530999999999998,0.28538999999999998,M,2010,BC
105,0.46522999999999998,0.43063000000000001,M,2010,BC
106,0.48409999999999997,0.54842999999999997,M,2010,BC
107,0.50182000000000004,0.84818000000000005,M,2010,BC
108,0.51834999999999998,0.84292999999999996,M,2010,BC
109,0.53366000000000002,0.83721999999999996,M,2010,BC
110,1,0,M,2010,BC
0,3.49E-3,7.9000000000000001E-4,F,2010,BC
1,9.0000000000000006E-5,1.2999999999999999E-4,F,2010,BC
2,1.1E-4,1.3999999999999999E-4,F,2010,BC
3,1.2999999999999999E-4,1.4999999999999999E-4,F,2010,BC
4,1.3999999999999999E-4,1.6000000000000001E-4,F,2010,BC
5,1.3999999999999999E-4,1.6000000000000001E-4,F,2010,BC
6,1.2999999999999999E-4,1.4999999999999999E-4,F,2010,BC
7,1.1E-4,1.3999999999999999E-4,F,2010,BC
8,9.0000000000000006E-5,1.2999999999999999E-4,F,2010,BC
9,6.9999999999999994E-5,1.1E-4,F,2010,BC
10,6.0000000000000002E-5,1E-4,F,2010,BC
11,5.0000000000000002E-5,9.0000000000000006E-5,F,2010,BC
12,5.0000000000000002E-5,9.0000000000000006E-5,F,2010,BC
13,6.9999999999999994E-5,1E-4,F,2010,BC
14,9.0000000000000006E-5,1.2E-4,F,2010,BC
15,1.4999999999999999E-4,1.4999999999999999E-4,F,2010,BC
16,2.4000000000000001E-4,1.9000000000000001E-4,F,2010,BC
17,3.2000000000000003E-4,2.1000000000000001E-4,F,2010,BC
18,3.4000000000000002E-4,2.2000000000000001E-4,F,2010,BC
19,3.4000000000000002E-4,2.2000000000000001E-4,F,2010,BC
20,3.4000000000000002E-4,2.1000000000000001E-4,F,2010,BC
21,3.4000000000000002E-4,2.1000000000000001E-4,F,2010,BC
22,3.3E-4,2.1000000000000001E-4,F,2010,BC
23,3.3E-4,2.1000000000000001E-4,F,2010,BC
24,3.3E-4,2.0000000000000001E-4,F,2010,BC
25,3.3E-4,2.0000000000000001E-4,F,2010,BC
26,3.3E-4,2.0000000000000001E-4,F,2010,BC
27,3.4000000000000002E-4,2.0000000000000001E-4,F,2010,BC
28,3.5E-4,2.0000000000000001E-4,F,2010,BC
29,3.6000000000000002E-4,2.1000000000000001E-4,F,2010,BC
30,3.8000000000000002E-4,2.2000000000000001E-4,F,2010,BC
31,4.0000000000000002E-4,2.3000000000000001E-4,F,2010,BC
32,4.2000000000000002E-4,2.4000000000000001E-4,F,2010,BC
33,4.4999999999999999E-4,2.4000000000000001E-4,F,2010,BC
34,4.8000000000000001E-4,2.5000000000000001E-4,F,2010,BC
35,5.1000000000000004E-4,2.5999999999999998E-4,F,2010,BC
36,5.5000000000000003E-4,2.7E-4,F,2010,BC
37,5.9000000000000003E-4,2.7999999999999998E-4,F,2010,BC
38,6.4999999999999997E-4,2.9E-4,F,2010,BC
39,7.1000000000000002E-4,2.9E-4,F,2010,BC
40,7.7999999999999999E-4,2.9999999999999997E-4,F,2010,BC
41,8.5999999999999998E-4,3.2000000000000003E-4,F,2010,BC
42,9.5E-4,3.4000000000000002E-4,F,2010,BC
43,1.0499999999999999E-3,3.6000000000000002E-4,F,2010,BC
44,1.15E-3,3.6999999999999999E-4,F,2010,BC
45,1.2600000000000001E-3,3.6999999999999999E-4,F,2010,BC
46,1.3699999999999999E-3,3.8000000000000002E-4,F,2010,BC
47,1.5E-3,3.8999999999999999E-4,F,2010,BC
48,1.6299999999999999E-3,4.2000000000000002E-4,F,2010,BC
49,1.7700000000000001E-3,4.2999999999999999E-4,F,2010,BC
50,1.92E-3,4.4999999999999999E-4,F,2010,BC
51,2.0699999999999998E-3,4.6999999999999999E-4,F,2010,BC
52,2.2499999999999998E-3,4.8999999999999998E-4,F,2010,BC
53,2.4399999999999999E-3,5.1999999999999995E-4,F,2010,BC
54,2.65E-3,5.5000000000000003E-4,F,2010,BC
55,2.8800000000000002E-3,5.6999999999999998E-4,F,2010,BC
56,3.14E-3,6.0999999999999997E-4,F,2010,BC
57,3.4199999999999999E-3,6.4999999999999997E-4,F,2010,BC
58,3.7399999999999998E-3,6.8999999999999997E-4,F,2010,BC
59,4.0800000000000003E-3,7.2999999999999996E-4,F,2010,BC
60,4.4600000000000004E-3,7.6000000000000004E-4,F,2010,BC
61,4.8900000000000002E-3,8.0999999999999996E-4,F,2010,BC
62,5.3600000000000002E-3,8.4999999999999995E-4,F,2010,BC
63,5.8799999999999998E-3,8.8000000000000003E-4,F,2010,BC
64,6.4599999999999996E-3,1.0300000000000001E-3,F,2010,BC
65,7.1000000000000004E-3,1.1100000000000001E-3,F,2010,BC
66,7.8200000000000006E-3,1.17E-3,F,2010,BC
67,8.6199999999999992E-3,1.25E-3,F,2010,BC
68,9.5200000000000007E-3,1.3699999999999999E-3,F,2010,BC
69,1.051E-2,1.4499999999999999E-3,F,2010,BC
70,1.163E-2,1.6000000000000001E-3,F,2010,BC
71,1.2880000000000001E-2,1.73E-3,F,2010,BC
72,1.427E-2,1.83E-3,F,2010,BC
73,1.584E-2,1.97E-3,F,2010,BC
74,1.7600000000000001E-2,2.1199999999999999E-3,F,2010,BC
75,1.9570000000000001E-2,2.2799999999999999E-3,F,2010,BC
76,2.18E-2,2.48E-3,F,2010,BC
77,2.4299999999999999E-2,2.5999999999999999E-3,F,2010,BC
78,2.7109999999999999E-2,2.82E-3,F,2010,BC
79,3.0290000000000001E-2,2.98E-3,F,2010,BC
80,3.388E-2,3.2200000000000002E-3,F,2010,BC
81,3.7940000000000002E-2,3.5100000000000001E-3,F,2010,BC
82,4.2529999999999998E-2,3.82E-3,F,2010,BC
83,4.7719999999999999E-2,4.13E-3,F,2010,BC
84,5.3620000000000001E-2,4.4900000000000001E-3,F,2010,BC
85,6.0299999999999999E-2,4.8799999999999998E-3,F,2010,BC
86,6.7900000000000002E-2,5.3200000000000001E-3,F,2010,BC
87,7.6539999999999997E-2,5.9699999999999996E-3,F,2010,BC
88,8.6379999999999998E-2,6.5399999999999998E-3,F,2010,BC
89,9.7589999999999996E-2,7.3400000000000002E-3,F,2010,BC
90,0.11038000000000001,8.1700000000000002E-3,F,2010,BC
91,0.12461,1.0120000000000001E-2,F,2010,BC
92,0.13999,1.17E-2,F,2010,BC
93,0.1565,1.3729999999999999E-2,F,2010,BC
94,0.17412,1.5879999999999998E-2,F,2010,BC
95,0.19059999999999999,1.8159999999999999E-2,F,2010,BC
96,0.20971999999999999,2.128E-2,F,2010,BC
97,0.22983000000000001,2.674E-2,F,2010,BC
98,0.25080999999999998,3.1859999999999999E-2,F,2010,BC
99,0.27250999999999997,4.1340000000000002E-2,F,2010,BC
100,0.29476000000000002,4.8910000000000002E-2,F,2010,BC
101,0.31735999999999998,6.4549999999999996E-2,F,2010,BC
102,0.34011000000000002,8.523E-2,F,2010,BC
103,0.36280000000000001,0.11885999999999999,F,2010,BC
104,0.38521,0.13955999999999999,F,2010,BC
105,0.40716000000000002,0.18842,F,2010,BC
106,0.42845,0.23955000000000001,F,2010,BC
107,0.44893,0.29210999999999998,F,2010,BC
108,0.46845999999999999,0.43786000000000003,F,2010,BC
109,0.48693999999999998,0.51610999999999996,F,2010,BC
110,1,0,F,2010,BC
0,4.4600000000000004E-3,8.7000000000000001E-4,M,2011,BC
1,2.5999999999999998E-4,2.1000000000000001E-4,M,2011,BC
2,1.7000000000000001E-4,1.6000000000000001E-4,M,2011,BC
3,1.1E-4,1.3999999999999999E-4,M,2011,BC
4,8.0000000000000007E-5,1.2E-4,M,2011,BC
5,6.9999999999999994E-5,1.1E-4,M,2011,BC
6,6.0000000000000002E-5,1E-4,M,2011,BC
7,5.0000000000000002E-5,1E-4,M,2011,BC
8,5.0000000000000002E-5,1E-4,M,2011,BC
9,6.0000000000000002E-5,1E-4,M,2011,BC
10,6.9999999999999994E-5,1E-4,M,2011,BC
11,8.0000000000000007E-5,1.1E-4,M,2011,BC
12,9.0000000000000006E-5,1.2E-4,M,2011,BC
13,1.1E-4,1.2999999999999999E-4,M,2011,BC
14,1.3999999999999999E-4,1.3999999999999999E-4,M,2011,BC
15,1.8000000000000001E-4,1.6000000000000001E-4,M,2011,BC
16,2.5000000000000001E-4,1.8000000000000001E-4,M,2011,BC
17,3.4000000000000002E-4,2.1000000000000001E-4,M,2011,BC
18,4.6999999999999999E-4,2.4000000000000001E-4,M,2011,BC
19,6.4000000000000005E-4,2.7999999999999998E-4,M,2011,BC
20,8.0000000000000004E-4,3.2000000000000003E-4,M,2011,BC
21,9.3999999999999997E-4,3.4000000000000002E-4,M,2011,BC
22,1.0200000000000001E-3,3.6000000000000002E-4,M,2011,BC
23,1.0200000000000001E-3,3.6000000000000002E-4,M,2011,BC
24,9.5E-4,3.5E-4,M,2011,BC
25,8.5999999999999998E-4,3.2000000000000003E-4,M,2011,BC
26,8.0000000000000004E-4,3.1E-4,M,2011,BC
27,7.6999999999999996E-4,2.9999999999999997E-4,M,2011,BC
28,7.5000000000000002E-4,2.9999999999999997E-4,M,2011,BC
29,7.6000000000000004E-4,3.1E-4,M,2011,BC
30,7.9000000000000001E-4,3.1E-4,M,2011,BC
31,8.4000000000000003E-4,3.2000000000000003E-4,M,2011,BC
32,8.8000000000000003E-4,3.4000000000000002E-4,M,2011,BC
33,9.2000000000000003E-4,3.5E-4,M,2011,BC
34,9.5E-4,3.6000000000000002E-4,M,2011,BC
35,9.8999999999999999E-4,3.6000000000000002E-4,M,2011,BC
36,1.0200000000000001E-3,3.6999999999999999E-4,M,2011,BC
37,1.07E-3,3.8000000000000002E-4,M,2011,BC
38,1.14E-3,3.8999999999999999E-4,M,2011,BC
39,1.2199999999999999E-3,4.0000000000000002E-4,M,2011,BC
40,1.32E-3,4.0000000000000002E-4,M,2011,BC
41,1.4300000000000001E-3,4.0999999999999999E-4,M,2011,BC
42,1.5499999999999999E-3,4.2999999999999999E-4,M,2011,BC
43,1.6900000000000001E-3,4.4999999999999999E-4,M,2011,BC
44,1.83E-3,4.6999999999999999E-4,M,2011,BC
45,1.99E-3,4.8999999999999998E-4,M,2011,BC
46,2.15E-3,4.8999999999999998E-4,M,2011,BC
47,2.3400000000000001E-3,5.0000000000000001E-4,M,2011,BC
48,2.5300000000000001E-3,5.1000000000000004E-4,M,2011,BC
49,2.7499999999999998E-3,5.4000000000000001E-4,M,2011,BC
50,2.98E-3,5.5999999999999995E-4,M,2011,BC
51,3.2299999999999998E-3,5.9000000000000003E-4,M,2011,BC
52,3.5000000000000001E-3,6.2E-4,M,2011,BC
53,3.8E-3,6.4000000000000005E-4,M,2011,BC
54,4.13E-3,6.8000000000000005E-4,M,2011,BC
55,4.4900000000000001E-3,7.1000000000000002E-4,M,2011,BC
56,4.8900000000000002E-3,7.5000000000000002E-4,M,2011,BC
57,5.3299999999999997E-3,8.0000000000000004E-4,M,2011,BC
58,5.8100000000000001E-3,8.4999999999999995E-4,M,2011,BC
59,6.3400000000000001E-3,8.9999999999999998E-4,M,2011,BC
60,6.9199999999999999E-3,9.3999999999999997E-4,M,2011,BC
61,7.5599999999999999E-3,9.8999999999999999E-4,M,2011,BC
62,8.2699999999999996E-3,1.0499999999999999E-3,M,2011,BC
63,9.0600000000000003E-3,1.1000000000000001E-3,M,2011,BC
64,9.92E-3,1.16E-3,M,2011,BC
65,1.0880000000000001E-2,1.33E-3,M,2011,BC
66,1.1939999999999999E-2,1.4400000000000001E-3,M,2011,BC
67,1.312E-2,1.5200000000000001E-3,M,2011,BC
68,1.4420000000000001E-2,1.64E-3,M,2011,BC
69,1.5869999999999999E-2,1.8E-3,M,2011,BC
70,1.7479999999999999E-2,1.9400000000000001E-3,M,2011,BC
71,1.9259999999999999E-2,2.0999999999999999E-3,M,2011,BC
72,2.1239999999999998E-2,2.2599999999999999E-3,M,2011,BC
73,2.3449999999999999E-2,2.4499999999999999E-3,M,2011,BC
74,2.5909999999999999E-2,2.63E-3,M,2011,BC
75,2.8649999999999998E-2,2.7899999999999999E-3,M,2011,BC
76,3.1710000000000002E-2,3.0300000000000001E-3,M,2011,BC
77,3.5119999999999998E-2,3.2799999999999999E-3,M,2011,BC
78,3.8929999999999999E-2,3.5000000000000001E-3,M,2011,BC
79,4.3189999999999999E-2,3.7499999999999999E-3,M,2011,BC
80,4.7960000000000003E-2,4.0400000000000002E-3,M,2011,BC
81,5.33E-2,4.47E-3,M,2011,BC
82,5.9279999999999999E-2,4.9500000000000004E-3,M,2011,BC
83,6.5979999999999997E-2,5.47E-3,M,2011,BC
84,7.3510000000000006E-2,6.1000000000000004E-3,M,2011,BC
85,8.1960000000000005E-2,6.8999999999999999E-3,M,2011,BC
86,9.146E-2,7.6899999999999998E-3,M,2011,BC
87,0.10213999999999999,8.5599999999999999E-3,M,2011,BC
88,0.11416999999999999,9.8700000000000003E-3,M,2011,BC
89,0.12772,1.099E-2,M,2011,BC
90,0.14299999999999999,1.261E-2,M,2011,BC
91,0.15976000000000001,1.461E-2,M,2011,BC
92,0.17757000000000001,1.8700000000000001E-2,M,2011,BC
93,0.19633999999999999,2.2870000000000001E-2,M,2011,BC
94,0.21598999999999999,2.7830000000000001E-2,M,2011,BC
95,0.23072000000000001,3.1969999999999998E-2,M,2011,BC
96,0.25024999999999997,3.7940000000000002E-2,M,2011,BC
97,0.27039999999999997,4.6739999999999997E-2,M,2011,BC
98,0.29104000000000002,5.8939999999999999E-2,M,2011,BC
99,0.31201000000000001,7.918E-2,M,2011,BC
100,0.33316000000000001,9.153E-2,M,2011,BC
101,0.35431000000000001,0.12193,M,2011,BC
102,0.37529000000000001,0.19847999999999999,M,2011,BC
103,0.39593,0.23568,M,2011,BC
104,0.41609000000000002,0.32322000000000001,M,2011,BC
105,0.43563000000000002,0.45356000000000002,M,2011,BC
106,0.45441999999999999,0.64505999999999997,M,2011,BC
107,0.47236,0.85518000000000005,M,2011,BC
108,0.48937999999999998,0.85150999999999999,M,2011,BC
109,0.50541000000000003,0.84711999999999998,M,2011,BC
110,1,0,M,2011,BC
0,3.29E-3,7.6999999999999996E-4,F,2011,BC
1,1.8000000000000001E-4,1.8000000000000001E-4,F,2011,BC
2,1.2999999999999999E-4,1.4999999999999999E-4,F,2011,BC
3,1E-4,1.3999999999999999E-4,F,2011,BC
4,9.0000000000000006E-5,1.2E-4,F,2011,BC
5,6.9999999999999994E-5,1.1E-4,F,2011,BC
6,6.9999999999999994E-5,1.1E-4,F,2011,BC
7,6.0000000000000002E-5,1.1E-4,F,2011,BC
8,6.0000000000000002E-5,1E-4,F,2011,BC
9,6.0000000000000002E-5,1.1E-4,F,2011,BC
10,6.9999999999999994E-5,1.1E-4,F,2011,BC
11,6.9999999999999994E-5,1.1E-4,F,2011,BC
12,8.0000000000000007E-5,1.2E-4,F,2011,BC
13,9.0000000000000006E-5,1.2E-4,F,2011,BC
14,1.1E-4,1.2999999999999999E-4,F,2011,BC
15,1.2999999999999999E-4,1.3999999999999999E-4,F,2011,BC
16,1.4999999999999999E-4,1.4999999999999999E-4,F,2011,BC
17,1.9000000000000001E-4,1.6000000000000001E-4,F,2011,BC
18,2.3000000000000001E-4,1.8000000000000001E-4,F,2011,BC
19,2.7999999999999998E-4,2.0000000000000001E-4,F,2011,BC
20,3.3E-4,2.1000000000000001E-4,F,2011,BC
21,3.6000000000000002E-4,2.1000000000000001E-4,F,2011,BC
22,3.8000000000000002E-4,2.2000000000000001E-4,F,2011,BC
23,3.8000000000000002E-4,2.2000000000000001E-4,F,2011,BC
24,3.6000000000000002E-4,2.1000000000000001E-4,F,2011,BC
25,3.4000000000000002E-4,2.0000000000000001E-4,F,2011,BC
26,3.2000000000000003E-4,2.0000000000000001E-4,F,2011,BC
27,3.2000000000000003E-4,2.0000000000000001E-4,F,2011,BC
28,3.2000000000000003E-4,2.0000000000000001E-4,F,2011,BC
29,3.4000000000000002E-4,2.0000000000000001E-4,F,2011,BC
30,3.6000000000000002E-4,2.1000000000000001E-4,F,2011,BC
31,4.0000000000000002E-4,2.2000000000000001E-4,F,2011,BC
32,4.2999999999999999E-4,2.4000000000000001E-4,F,2011,BC
33,4.6000000000000001E-4,2.5000000000000001E-4,F,2011,BC
34,4.8999999999999998E-4,2.5999999999999998E-4,F,2011,BC
35,5.1999999999999995E-4,2.5999999999999998E-4,F,2011,BC
36,5.5999999999999995E-4,2.7E-4,F,2011,BC
37,5.9999999999999995E-4,2.7999999999999998E-4,F,2011,BC
38,6.4999999999999997E-4,2.9E-4,F,2011,BC
39,7.1000000000000002E-4,2.9999999999999997E-4,F,2011,BC
40,7.7999999999999999E-4,2.9999999999999997E-4,F,2011,BC
41,8.5999999999999998E-4,3.2000000000000003E-4,F,2011,BC
42,9.3999999999999997E-4,3.3E-4,F,2011,BC
43,1.0399999999999999E-3,3.5E-4,F,2011,BC
44,1.14E-3,3.6999999999999999E-4,F,2011,BC
45,1.24E-3,3.8000000000000002E-4,F,2011,BC
46,1.3500000000000001E-3,3.8999999999999999E-4,F,2011,BC
47,1.47E-3,3.8999999999999999E-4,F,2011,BC
48,1.6000000000000001E-3,4.0999999999999999E-4,F,2011,BC
49,1.74E-3,4.2999999999999999E-4,F,2011,BC
50,1.8799999999999999E-3,4.4000000000000002E-4,F,2011,BC
51,2.0300000000000001E-3,4.6000000000000001E-4,F,2011,BC
52,2.2000000000000001E-3,4.8999999999999998E-4,F,2011,BC
53,2.3900000000000002E-3,5.1000000000000004E-4,F,2011,BC
54,2.5899999999999999E-3,5.4000000000000001E-4,F,2011,BC
55,2.82E-3,5.6999999999999998E-4,F,2011,BC
56,3.0699999999999998E-3,5.9000000000000003E-4,F,2011,BC
57,3.3400000000000001E-3,6.3000000000000003E-4,F,2011,BC
58,3.65E-3,6.7000000000000002E-4,F,2011,BC
59,3.98E-3,7.2000000000000005E-4,F,2011,BC
60,4.3499999999999997E-3,7.5000000000000002E-4,F,2011,BC
61,4.7699999999999999E-3,7.9000000000000001E-4,F,2011,BC
62,5.2199999999999998E-3,8.4000000000000003E-4,F,2011,BC
63,5.7299999999999999E-3,8.8000000000000003E-4,F,2011,BC
64,6.3E-3,9.2000000000000003E-4,F,2011,BC
65,6.9199999999999999E-3,1.06E-3,F,2011,BC
66,7.62E-3,1.15E-3,F,2011,BC
67,8.3999999999999995E-3,1.2199999999999999E-3,F,2011,BC
68,9.2800000000000001E-3,1.2999999999999999E-3,F,2011,BC
69,1.025E-2,1.4300000000000001E-3,F,2011,BC
70,1.1339999999999999E-2,1.5100000000000001E-3,F,2011,BC
71,1.256E-2,1.66E-3,F,2011,BC
72,1.393E-2,1.8E-3,F,2011,BC
73,1.546E-2,1.92E-3,F,2011,BC
74,1.7180000000000001E-2,2.0699999999999998E-3,F,2011,BC
75,1.9120000000000002E-2,2.2200000000000002E-3,F,2011,BC
76,2.1299999999999999E-2,2.4099999999999998E-3,F,2011,BC
77,2.376E-2,2.6099999999999999E-3,F,2011,BC
78,2.6540000000000001E-2,2.7599999999999999E-3,F,2011,BC
79,2.9669999999999998E-2,2.98E-3,F,2011,BC
80,3.3210000000000003E-2,3.1700000000000001E-3,F,2011,BC
81,3.7220000000000003E-2,3.4399999999999999E-3,F,2011,BC
82,4.1759999999999999E-2,3.7499999999999999E-3,F,2011,BC
83,4.691E-2,4.0899999999999999E-3,F,2011,BC
84,5.2760000000000001E-2,4.45E-3,F,2011,BC
85,5.9409999999999998E-2,4.8599999999999997E-3,F,2011,BC
86,6.6970000000000002E-2,5.3200000000000001E-3,F,2011,BC
87,7.5579999999999994E-2,5.8500000000000002E-3,F,2011,BC
88,8.5400000000000004E-2,6.5599999999999999E-3,F,2011,BC
89,9.6619999999999998E-2,7.2500000000000004E-3,F,2011,BC
90,0.10943,8.2100000000000003E-3,F,2011,BC
91,0.12371,9.0799999999999995E-3,F,2011,BC
92,0.13919000000000001,1.128E-2,F,2011,BC
93,0.15583,1.3169999999999999E-2,F,2011,BC
94,0.17363000000000001,1.5709999999999998E-2,F,2011,BC
95,0.19205,1.8069999999999999E-2,F,2011,BC
96,0.21168000000000001,2.111E-2,F,2011,BC
97,0.23233999999999999,2.478E-2,F,2011,BC
98,0.25389,3.1629999999999998E-2,F,2011,BC
99,0.27617000000000003,3.7650000000000003E-2,F,2011,BC
100,0.29898000000000002,4.6190000000000002E-2,F,2011,BC
101,0.32213000000000003,6.1490000000000003E-2,F,2011,BC
102,0.34538000000000002,8.4180000000000005E-2,F,2011,BC
103,0.36852000000000001,0.11799999999999999,F,2011,BC
104,0.39132,0.1336,F,2011,BC
105,0.41356999999999999,0.18682000000000001,F,2011,BC
106,0.43508999999999998,0.2455,F,2011,BC
107,0.45571,0.40627000000000002,F,2011,BC
108,0.4753,0.40477999999999997,F,2011,BC
109,0.49376999999999999,0.46509,F,2011,BC
110,1,0,F,2011,BC
0,4.15E-3,8.4000000000000003E-4,M,2012,BC
1,1.9000000000000001E-4,1.8000000000000001E-4,M,2012,BC
2,1.3999999999999999E-4,1.4999999999999999E-4,M,2012,BC
3,1.1E-4,1.2999999999999999E-4,M,2012,BC
4,9.0000000000000006E-5,1.2E-4,M,2012,BC
5,8.0000000000000007E-5,1.1E-4,M,2012,BC
6,8.0000000000000007E-5,1.1E-4,M,2012,BC
7,8.0000000000000007E-5,1.1E-4,M,2012,BC
8,8.0000000000000007E-5,1.2E-4,M,2012,BC
9,9.0000000000000006E-5,1.2E-4,M,2012,BC
10,1.1E-4,1.2999999999999999E-4,M,2012,BC
11,1.2E-4,1.3999999999999999E-4,M,2012,BC
12,1.3999999999999999E-4,1.4999999999999999E-4,M,2012,BC
13,1.6000000000000001E-4,1.6000000000000001E-4,M,2012,BC
14,1.8000000000000001E-4,1.7000000000000001E-4,M,2012,BC
15,2.1000000000000001E-4,1.7000000000000001E-4,M,2012,BC
16,2.4000000000000001E-4,1.8000000000000001E-4,M,2012,BC
17,2.9E-4,1.9000000000000001E-4,M,2012,BC
18,3.6999999999999999E-4,2.1000000000000001E-4,M,2012,BC
19,4.6000000000000001E-4,2.4000000000000001E-4,M,2012,BC
20,5.5000000000000003E-4,2.5999999999999998E-4,M,2012,BC
21,6.4000000000000005E-4,2.7999999999999998E-4,M,2012,BC
22,6.9999999999999999E-4,2.9E-4,M,2012,BC
23,7.3999999999999999E-4,2.9999999999999997E-4,M,2012,BC
24,7.3999999999999999E-4,2.9999999999999997E-4,M,2012,BC
25,7.2999999999999996E-4,2.9999999999999997E-4,M,2012,BC
26,7.2000000000000005E-4,2.9E-4,M,2012,BC
27,7.1000000000000002E-4,2.9E-4,M,2012,BC
28,6.9999999999999999E-4,2.9E-4,M,2012,BC
29,6.8999999999999997E-4,2.9E-4,M,2012,BC
30,6.8000000000000005E-4,2.9E-4,M,2012,BC
31,6.8000000000000005E-4,2.9E-4,M,2012,BC
32,6.8999999999999997E-4,2.9E-4,M,2012,BC
33,7.2000000000000005E-4,3.1E-4,M,2012,BC
34,7.6999999999999996E-4,3.2000000000000003E-4,M,2012,BC
35,8.4000000000000003E-4,3.3E-4,M,2012,BC
36,9.3000000000000005E-4,3.5E-4,M,2012,BC
37,1.01E-3,3.6000000000000002E-4,M,2012,BC
38,1.1100000000000001E-3,3.8000000000000002E-4,M,2012,BC
39,1.2099999999999999E-3,4.0000000000000002E-4,M,2012,BC
40,1.31E-3,4.0999999999999999E-4,M,2012,BC
41,1.42E-3,4.0999999999999999E-4,M,2012,BC
42,1.5299999999999999E-3,4.2000000000000002E-4,M,2012,BC
43,1.66E-3,4.4000000000000002E-4,M,2012,BC
44,1.8E-3,4.6999999999999999E-4,M,2012,BC
45,1.9499999999999999E-3,4.8999999999999998E-4,M,2012,BC
46,2.1099999999999999E-3,5.0000000000000001E-4,M,2012,BC
47,2.2899999999999999E-3,5.0000000000000001E-4,M,2012,BC
48,2.48E-3,5.1000000000000004E-4,M,2012,BC
49,2.6900000000000001E-3,5.2999999999999998E-4,M,2012,BC
50,2.9199999999999999E-3,5.5999999999999995E-4,M,2012,BC
51,3.16E-3,5.8E-4,M,2012,BC
52,3.4299999999999999E-3,6.0999999999999997E-4,M,2012,BC
53,3.7299999999999998E-3,6.4000000000000005E-4,M,2012,BC
54,4.0600000000000002E-3,6.6E-4,M,2012,BC
55,4.4099999999999999E-3,6.9999999999999999E-4,M,2012,BC
56,4.81E-3,7.3999999999999999E-4,M,2012,BC
57,5.2399999999999999E-3,7.7999999999999999E-4,M,2012,BC
58,5.7200000000000003E-3,8.3000000000000001E-4,M,2012,BC
59,6.2399999999999999E-3,8.8000000000000003E-4,M,2012,BC
